小韻號,韻部原貌,最簡描述,反切覈校前,反切,字頭覈校前,字頭,釋義,釋義補充,圖片id
1015,尤,並尤平,縛謀,,𦮹,,姓也出纂文,,下平41右
1015,尤,並尤平,縛謀,,艀,,舟也,,下平41右
1015,尤,並尤平,縛謀,,棓,,杖也又音棒,,下平41右
1015,尤,並尤平,縛謀,,掊,,把也,,下平41右
1015,尤,並尤平,縛謀,,䍌,,小缶,,下平41右
1015,尤,並尤平,縛謀,,䨗,,雨雪皃,,下平41右
1016,尤,明尤平,莫浮,,謀,,謀計也又姓風俗通云周卿士祭公謀父之後莫浮切二十四,,下平41右
1016,尤,明尤平,莫浮,,䱕,,魚名,,下平41右
1016,尤,明尤平,莫浮,,雺,,天氣下地不應又莫貢切又莫紅切,,下平41右
1016,尤,明尤平,莫浮,,眸,,目童子,,下平41右
1016,尤,明尤平,莫浮,,牟,,說文曰牛鳴又過也陪也進也大也亦牟平縣屬登州又姓風俗通云牟子國祝融之後後因氏焉漢有太尉牟融又漢複姓三氏東萊先賢傳有兗州刺史平昌曹牟君卿禮記云魯有賓牟賈何氏姓苑有彌牟氏,,下平41右
1016,尤,明尤平,莫浮,,侔,,等也均也齊也,,下平41右
1016,尤,明尤平,莫浮,,矛,,戈矛說文曰酋矛也建於兵車長二丈象形吳越春秋曰越王以屈盧之矛步光之劒獻於吳王,,下平41右
1016,尤,明尤平,莫浮,,𢦧,,古文,戈矛說文曰酋矛也建於兵車長二丈象形吳越春秋曰越王以屈盧之矛步光之劒獻於吳王,下平41右
1016,尤,明尤平,莫浮,,鍪,,兜鍪首鎧說文曰鍑屬也,,下平41右
1016,尤,明尤平,莫浮,,鞪,,上同漢書云鞮鞪,兜鍪首鎧說文曰鍑屬也,下平41右
1016,尤,明尤平,莫浮,,麰,,大麥又短粒麥,,下平41右
1016,尤,明尤平,莫浮,,𦭷,,上同,大麥又短粒麥,下平41右
1016,尤,明尤平,莫浮,,堥,,堆堥小隴,,下平41右
1016,尤,明尤平,莫浮,,劺,,勉也,,下平41右
1016,尤,明尤平,莫浮,,𨡭,,𨡭䤅榆人醬,,下平41右
1016,尤,明尤平,莫浮,,蝥,,食穀蟲說文本又作蟊蟲食艸根者吏抵冒取民財則生,,下平41右
1016,尤,明尤平,莫浮,,蟊,,上同說文曰𧖀蟊也,食穀蟲說文本又作蟊蟲食艸根者吏抵冒取民財則生,下平41右
1016,尤,明尤平,莫浮,,鷚,,鷚鸙鳥也,,下平41右
1016,尤,明尤平,莫浮,,𩭾,,髮至眉或作髳,,下平41右
1016,尤,明尤平,莫浮,,䋷,,縛也,,下平41右
1016,尤,明尤平,莫浮,,恈,,愛也,,下平41左
1016,尤,明尤平,莫浮,,鴾,,鶉之別名,,下平41左
1016,尤,明尤平,莫浮,,蛑,,蝤蛑似蟹而大,,下平41左
1016,尤,明尤平,莫浮,,繆,,絲干累,,下平41左
1017,侯,匣侯平,戶鉤,,侯,,候也何也美也辝也爾雅曰公侯君也又乃也又周禮司裘氏王大射則共虎侯熊侯豹侯諸侯則共熊侯豹侯卿大夫則共麋侯皆設其鵠鄭司農云方十尺曰侯四尺曰鵠說文本作矦从人从厂象張布之狀矢在其下又姓出上谷河南二望亦漢複姓八氏夏侯氏出自夏禹之後杞簡公爲楚所滅其弟佗奔魯魯悼公以佗出自夏后氏受爵爲侯謂之夏侯國而命氏後有去魯之沛者分沛立譙遂有譙魯二望羅國爲楚所滅其後号羅侯氏韓詩外傳云周宣王大夫韓侯子有賢德史記魏有屈侯鮒左傳曹有豎侯獳漢有尚書郎桓侯儁吳有張昭師白侯子安又虜三字姓二氏周書有侯莫陳氏侯崇傳云其先魏之別部也又周有大將軍伏侯龍氏名恩戶鉤切二十四,,下平41左
1017,侯,匣侯平,戶鉤,,矦,,見上注,候也何也美也辝也爾雅曰公侯君也又乃也又周禮司裘氏王大射則共虎侯熊侯豹侯諸侯則共熊侯豹侯卿大夫則共麋侯皆設其鵠鄭司農云方十尺曰侯四尺曰鵠說文本作矦从人从厂象張布之狀矢在其下又姓出上谷河南二望亦漢複姓八氏夏侯氏出自夏禹之後杞簡公爲楚所滅其弟佗奔魯魯悼公以佗出自夏后氏受爵爲侯謂之夏侯國而命氏後有去魯之沛者分沛立譙遂有譙魯二望羅國爲楚所滅其後号羅侯氏韓詩外傳云周宣王大夫韓侯子有賢德史記魏有屈侯鮒左傳曹有豎侯獳漢有尚書郎桓侯儁吳有張昭師白侯子安又虜三字姓二氏周書有侯莫陳氏侯崇傳云其先魏之別部也又周有大將軍伏侯龍氏名恩戶鉤切二十四,下平41左
1017,侯,匣侯平,戶鉤,,𥎦,,古文,見上注,下平41左
1017,侯,匣侯平,戶鉤,,帿,,射侯見上注俗從巾,,下平41左
1017,侯,匣侯平,戶鉤,,鄇,,地名,,下平41左
1017,侯,匣侯平,戶鉤,,䫛,,䫛䫘大言,,下平41左
1017,侯,匣侯平,戶鉤,,鍭,,箭鏃,,下平41左
1017,侯,匣侯平,戶鉤,,銗,,鏂銗錏鍜,,下平41左
1017,侯,匣侯平,戶鉤,,猴,,獼猴猱也,,下平41左
1017,侯,匣侯平,戶鉤,,糇,,糇粮,,下平41左
1017,侯,匣侯平,戶鉤,,翭,,說文曰羽本也一曰羽初生皃,,下平41左
1017,侯,匣侯平,戶鉤,,翵,,上同,說文曰羽本也一曰羽初生皃,下平41左
1017,侯,匣侯平,戶鉤,,餱,,乾食,,下平41左
1017,侯,匣侯平,戶鉤,,喉,,咽喉,,下平41左
1017,侯,匣侯平,戶鉤,,篌,,箜篌,,下平41左
1017,侯,匣侯平,戶鉤,,鯸,,鯸䱌魚名,,下平41左
1017,侯,匣侯平,戶鉤,,㮢,,㮢桃又㮢櫟木也,,下平41左
1017,侯,匣侯平,戶鉤,,𧮶,,谷名在成皋亦作𧯁,,下平41左
1017,侯,匣侯平,戶鉤,,瘊,,疣癭,,下平41左
1017,侯,匣侯平,戶鉤,,䗔,,蟲名,,下平41左
1017,侯,匣侯平,戶鉤,,葔,,葔莎草,,下平41左
1017,侯,匣侯平,戶鉤,,骺,,骨骺,,下平41左
1017,侯,匣侯平,戶鉤,,睺,,半盲又胡遘切,,下平41左
1017,侯,匣侯平,戶鉤,,䙈,,䙈褕小衫,,下平41左
1018,侯,影侯平,烏侯,,謳,,吟也歌也烏侯切十六,,下平41左
1018,侯,影侯平,烏侯,,嘔,,嘔唲小兒語也,,下平41左
1018,侯,影侯平,烏侯,,歐,,歐陽複姓出長沙郡,,下平41左
1018,侯,影侯平,烏侯,,甌,,瓦器亦甌閩又姓出姓苑,,下平41左
1018,侯,影侯平,烏侯,,區,,姓也古善劒區冶子之後今郴州有之,,下平41左
1018,侯,影侯平,烏侯,,漚,,浮漚,,下平42右
1018,侯,影侯平,烏侯,,鷗,,水鳥說文云水鴞也,,下平42右
1018,侯,影侯平,烏侯,,䁱,,深目皃又䒓侯切,,下平42右
1018,侯,影侯平,烏侯,,瞘,,上同,深目皃又䒓侯切,下平42右
1018,侯,影侯平,烏侯,,櫙,,木名爾雅曰櫙荎今之刺榆,,下平42右
1018,侯,影侯平,烏侯,,蓲,,上同,木名爾雅曰櫙荎今之刺榆,下平42右
1018,侯,影侯平,烏侯,,醧,,酒甘,,下平42右
1018,侯,影侯平,烏侯,,剾,,剾㓱又恪侯切,,下平42右
1018,侯,影侯平,烏侯,,䙔,,小兒涎衣,,下平42右
1018,侯,影侯平,烏侯,,鏂,,鏂銗,,下平42右
1018,侯,影侯平,烏侯,,膒,,久脂,,下平42右
1019,侯,泥侯平,奴鉤,,羺,,羺䍲胡羊奴鉤切四,,下平42右
1019,侯,泥侯平,奴鉤,,獳,,犬怒,,下平42右
1019,侯,泥侯平,奴鉤,,䨲,,兔子,,下平42右
1019,侯,泥侯平,奴鉤,,䰰,,鬼鬽聲䰰䰰不止也出說文,,下平42右
1020,侯,來侯平,落侯,,樓,,亦作婁重屋也亦姓夏少康之裔周封爲東樓公子孫因氏焉漢末樓秦自譙徙居會稽因以東陽爲望也又虜複姓有蓋樓氏賀樓氏落侯切二十九,,下平42右
1020,侯,來侯平,落侯,,婁,,空也又星名亦姓邾婁國之後漢有婁敬又漢複姓五氏左傳齊大夫工婁灑漢書藝文志有齊隱士贛婁子著書何氏姓苑云母婁氏今琅邪人又有精婁氏邾婁氏又虜複姓二氏後魏獻帝次弟爲伊婁氏又有匹婁氏後並改爲婁氏說文作婁今作婁並同,,下平42右
1020,侯,來侯平,落侯,,䣚,,鄉名又力于切,,下平42右
1020,侯,來侯平,落侯,,𨻻,,縣名,,下平42右
1020,侯,來侯平,落侯,,𧁾,,𦸈𧁾士瓜,,下平42右
1020,侯,來侯平,落侯,,蔞,,爾雅曰購蔏蔞蔞蒿也生下田初出可啖詩云言采其蔞又力朱切,,下平42右
1020,侯,來侯平,落侯,,𠞭,,剅𠞭小穿,,下平42右
1020,侯,來侯平,落侯,,䝏,,求子豬也,,下平42右
1020,侯,來侯平,落侯,,𦎹,,土𦎹似羊四角其銳難當觸物則斃食人出山海經,,下平42右
1020,侯,來侯平,落侯,,僂,,傴僂又力主切,,下平42右
1020,侯,來侯平,落侯,,艛,,舟名,,下平42右
1020,侯,來侯平,落侯,,耬,,種具,,下平42右
1020,侯,來侯平,落侯,,髏,,髑髏,,下平42右
1020,侯,來侯平,落侯,,膢,,八月祭名又力于切,,下平42右
1020,侯,來侯平,落侯,,𤬏,,𤫱𤬏苦𤬏,,下平42右
1020,侯,來侯平,落侯,,廔,,廲廔綺窻,,下平42右
1020,侯,來侯平,落侯,,剅,,小穿又音兜,,下平42右
1020,侯,來侯平,落侯,,摟,,探取,,下平42右
1020,侯,來侯平,落侯,,嘍,,嘍唳鳥聲,,下平42右
1020,侯,來侯平,落侯,,瞜,,視皃,,下平42右
1020,侯,來侯平,落侯,,螻,,螻蛄一名仙蛄一名石鼠爾雅曰螜天螻又曰蝚蛖螻,,下平42右
1020,侯,來侯平,落侯,,簍,,籠也,,下平42右
1020,侯,來侯平,落侯,,鞻,,鞮鞻氏掌四夷之樂,,下平42右
1020,侯,來侯平,落侯,,慺,,慺慺謹敬之皃,,下平42右
1020,侯,來侯平,落侯,,鷜,,爾雅曰鵱鷜鵞即今之野鵞,,下平42右
1020,侯,來侯平,落侯,,䱾,,魚名,,下平42右
1020,侯,來侯平,落侯,,褸,,衣襟又力主切,,下平42右
1020,侯,來侯平,落侯,,遱,,說文曰連遱也,,下平42右
1020,侯,來侯平,落侯,,謱,,說文云謰謱也,,下平42右
1021,侯,心侯平,速侯,,涑,,澣也速侯切八,,下平42右
1021,侯,心侯平,速侯,,鏉,,刻鏤,,下平42右
1021,侯,心侯平,速侯,,䩳,,軟皮,,下平42左
1021,侯,心侯平,速侯,,𩌱,,上同,軟皮,下平42左
1021,侯,心侯平,速侯,,𩮶,,𩮷𩮶白頭人也,,下平42左
1021,侯,心侯平,速侯,,摗,,摟摗取也出陸氏字林,,下平42左
1021,侯,心侯平,速侯,,𠘂,,冷𠘂,,下平42左
1021,侯,心侯平,速侯,,𡠼,,女字,,下平42左
1022,侯,溪侯平,恪侯,,彄,,弓彄恪侯切八,,下平42左
1022,侯,溪侯平,恪侯,,摳,,摳衣挈衣也,,下平42左
1022,侯,溪侯平,恪侯,,剾,,剜裏也又乙侯切,,下平42左
1022,侯,溪侯平,恪侯,,韝,,射韝臂捍也又古侯切,,下平42左
1022,侯,溪侯平,恪侯,,𢂁,,指𢂁,,下平42左
1022,侯,溪侯平,恪侯,,𣻎,滱,水名在北地又音寇,,下平42左
1022,侯,溪侯平,恪侯,,夠,,多也,,下平42左
1022,侯,溪侯平,恪侯,,䁱,,目深瞘䁱,,下平42左
1023,侯,曉侯平,呼侯,,齁,,齁䶎鼻息也呼侯切二,,下平42左
1023,侯,曉侯平,呼侯,,𪅺,,𪅺鳥青色似䳕鳩也,,下平42左
1024,侯,精侯平,子侯,,𣠏,,麻幹也子侯切五,,下平42左
1024,侯,精侯平,子侯,,緅,,青赤色也再染曰緅三入成纁,,下平42左
1024,侯,精侯平,子侯,,陬,,隅也又聚居,,下平42左
1024,侯,精侯平,子侯,,棷,,薪別名,,下平42左
1024,侯,精侯平,子侯,,掫,,說文云夜戒守有所擊也,,下平42左
1025,侯,透侯平,託侯,,偷,,盜也爾雅云佻偷也謂苟且託侯切四,,下平42左
1025,侯,透侯平,託侯,,鍮,,鍮石似金陶之則分,,下平42左
1025,侯,透侯平,託侯,,鋀,,上同,鍮石似金陶之則分,下平42左
1025,侯,透侯平,託侯,,媮,,薄也又巧黠也,,下平42左
1026,侯,定侯平,度侯,,頭,,說文云頭首也釋名云頭獨也於體高而獨也度侯切十五,,下平42左
1026,侯,定侯平,度侯,,㓱,,剾㓱足節又刀剜物,,下平42左
1026,侯,定侯平,度侯,,投,,託也弃也合也說文擿也亦姓郇伯周畿內侯桓王伐鄭投先驅以策其後氏焉漢有光祿投調又漢複姓有投壺氏風俗通云晉中行穆子相投壺因以氏焉姓苑云東莞人也,,下平42左
1026,侯,定侯平,度侯,,𪎨,,字書云麻一絜說文云檾屬或作䵉,,下平42左
1026,侯,定侯平,度侯,,骰,,骰子博陸采具出聲譜,,下平42左
1026,侯,定侯平,度侯,,𣪌,,遙擊皃,,下平42左
1026,侯,定侯平,度侯,,坄,,陶窻,,下平42左
1026,侯,定侯平,度侯,,牏,,築垣短版又羊朱切,,下平42左
1026,侯,定侯平,度侯,,䤅,,𨡭䤅醬也,,下平42左
1026,侯,定侯平,度侯,,㢏,,㢏行圊廁,,下平42左
1026,侯,定侯平,度侯,,揄,,引也又欲朱切,,下平42左
1026,侯,定侯平,度侯,,窬,,穿也又羊朱切,,下平42左
1026,侯,定侯平,度侯,,緰,,布也,,下平42左
1026,侯,定侯平,度侯,,歈,,歌也又羊朱切,,下平42左
1026,侯,定侯平,度侯,,𪁞,,鴢頭鵁似鳧腳近尾,,下平42左
1027,侯,疑侯平,五婁,,齵,,齱齵五婁切又牛俱切一,,下平42左
1028,侯,見侯平,古侯,,鉤,,曲也又劒屬字㨾句之類並無著厶者古侯切十八,,下平42左
1028,侯,見侯平,古侯,,𠛎,,說文云關西呼鎌爲𠛎也,,下平42左
1028,侯,見侯平,古侯,,溝,,溝渠爾雅云水注谷曰溝釋名曰田閒之水曰溝溝搆也縱橫相交構也,,下平42左
1028,侯,見侯平,古侯,,褠,,襌衣,,下平42左
1028,侯,見侯平,古侯,,韝,,臂捍又苦侯切,,下平42左
1028,侯,見侯平,古侯,,緱,,緱氏縣屬河南府又姓孝子傳陳留緱氏女名玉亦刀劒頭纏絲爲緱,,下平43右
1028,侯,見侯平,古侯,,篝,,燻籠,,下平43右
1028,侯,見侯平,古侯,,𥴴,,𥴴𥵣桃枝竹名,,下平43右
1028,侯,見侯平,古侯,,𪓟,𪓞,𪓟鼊似龜說文其俱切𪓷屬頭有兩角出遼東亦作𪓞,,下平43右
1028,侯,見侯平,古侯,,㗕,,唱㗕,,下平43右
1028,侯,見侯平,古侯,,𤫱,,𤫱𤬏,,下平43右
1028,侯,見侯平,古侯,,䑦,,䑦𦪇船名,,下平43右
1028,侯,見侯平,古侯,,冓,,數名十秭曰冓,,下平43右
1028,侯,見侯平,古侯,,枸,,曲木又木名也,,下平43右
1028,侯,見侯平,古侯,,句,,說文曲也又高句驪遼東國名又句龍社神名亦姓史記有句疆又九遇古候二切,,下平43右
1028,侯,見侯平,古侯,,軥,,車軥心木又夏后之輅曰軥也,,下平43右
1028,侯,見侯平,古侯,,夠,,多也,,下平43右
1028,侯,見侯平,古侯,,鴝,,鴝鵒鳥又音衢,,下平43右
1029,侯,端侯平,當侯,,兜,,兜鍪首鎧也當侯切十,,下平43右
1029,侯,端侯平,當侯,,侸,,佔侸垂下皃佔丁兼切,,下平43右
1029,侯,端侯平,當侯,,吺,,輕出言也,,下平43右
1029,侯,端侯平,當侯,,篼,,飼馬籠也,,下平43右
1029,侯,端侯平,當侯,,𥆖,,眵目汁凝眵赤支切,,下平43右
1029,侯,端侯平,當侯,,剅,,小穿又音婁或作𧯠,,下平43右
1029,侯,端侯平,當侯,,𧢗,𧡸,說文云目蔽垢也,,下平43右
1029,侯,端侯平,當侯,,𧯠,,小裂皃,,下平43右
1029,侯,端侯平,當侯,,郖,,說文云弘農縣庾地,,下平43右
1029,侯,端侯平,當侯,,𩮷,,𩮷𩮶白頭,,下平43右
1030,侯,從侯平,徂鉤,,㔌,,細斷徂鉤切二,,下平43右
1030,侯,從侯平,徂鉤,,鯫,,魚名又七士苟切又小人之皃也,,下平43右
1031,侯,並侯平,薄侯,,裒,,聚也薄侯切九,,下平43右
1031,侯,並侯平,薄侯,,䯽,,說文云髮皃,,下平43右
1031,侯,並侯平,薄侯,,捊,,說文云引取也,,下平43右
1031,侯,並侯平,薄侯,,抔,,手掬物也,,下平43右
1031,侯,並侯平,薄侯,,掊,,詩曰曾是掊克謂聚斂也,,下平43右
1031,侯,並侯平,薄侯,,䏽,,豕𠟼醬也,,下平43右
1031,侯,並侯平,薄侯,,𩚭,,𩚭饇曰食也,,下平43右
1031,侯,並侯平,薄侯,,䍌,,說文云小缶也,,下平43右
1031,侯,並侯平,薄侯,,箁,,說文云竹箁也,,下平43右
1032,侯,清侯平,千侯,,䜅,,就也千侯切一,,下平43右
1033,侯,明侯平,亡侯,,呣,,慮也亡侯切一,,下平43右
1034,幽,影幽平,於虯,,幽,,深也微也隱也亦州名釋名曰幽州在北幽昧之地故曰幽禹貢冀州之域舜以冀州南北廣大分燕北爲幽州又北方曰幽都又姓出姓苑於虯切七,,下平43右
1034,幽,影幽平,於虯,,泑,,澤在崐崘山下,,下平43右
1034,幽,影幽平,於虯,,呦,,鹿鳴,,下平43右
1034,幽,影幽平,於虯,,𣢜,,上同,鹿鳴,下平43右
1034,幽,影幽平,於虯,,𧍘,,𧍘蟉龍皃又一糾切,,下平43右
1034,幽,影幽平,於虯,,怮,,說文憂皃,,下平43右
1034,幽,影幽平,於虯,,𢆶,,微也,,下平43右
1035,幽,羣幽平,渠幽,,虯,,無角龍也渠幽切又居幽切七,,下平43左
1035,幽,羣幽平,渠幽,,觩,,匕曲皃,,下平43左
1035,幽,羣幽平,渠幽,,璆,,玉名,,下平43左
1035,幽,羣幽平,渠幽,,觓,,角爵皃,,下平43左
1035,幽,羣幽平,渠幽,,鷚,,爾雅云鷚天鸙郭璞云大如鷃雀色似鶉好高飛作聲又音繆,,下平43左
1035,幽,羣幽平,渠幽,,蟉,,𧍘蟉龍皃,,下平43左
1035,幽,羣幽平,渠幽,,𤙠,,角皃,,下平43左
1036,幽,幫幽平,甫烋,,彪,,虎文也甫烋切三,,下平43左
1036,幽,幫幽平,甫烋,,髟,,髮垂皃又標彡二音,,下平43左
1036,幽,幫幽平,甫烋,,驫,,馬走皃又音標,,下平43左
1037,幽,來幽平,力幽,,鏐,,紫磨金也力幽切二,,下平43左
1037,幽,來幽平,力幽,,蟉,,𧍘蟉又翹糾切,,下平43左
1038,幽,見幽平,居虯,,樛,,說文曰下句曰樛詩曰南有樛木傳云木下曲也居虯切五,,下平43左
1038,幽,見幽平,居虯,,𠃚,,說文曰相糾繚也今作丩同,,下平43左
1038,幽,見幽平,居虯,,𦭺,𦱠,草之相糾繚也,,下平43左
1038,幽,見幽平,居虯,,朻,,說文云高木也,,下平43左
1038,幽,見幽平,居虯,,㽱,,腹急病也,,下平43左
1039,幽,並幽平,皮彪,,淲,,水流皃亦作滮皮彪切三,,下平43左
1039,幽,並幽平,皮彪,,瀌,,雨雪皃又音鑣,,下平43左
1039,幽,並幽平,皮彪,,𩖛,,風皃,,下平43左
1040,幽,精幽平,子幽,,稵,,禾生也子幽切一,,下平43左
1041,幽,生幽平,山幽,,犙,,牛三歲山幽切一,,下平43左
1042,幽,疑幽平,語虯,,聱,,聱耴魚鳥狀語虯切又五苞切一,,下平43左
1043,幽,曉幽平,香幽,,飍,,驚風香幽切又風幽切二,,下平43左
1043,幽,曉幽平,香幽,,烋,,美也福祿也慶善也出玉篇又火交切,,下平43左
1044,幽,明幽平,武彪,,繆,,詩傳云綢繆猶纏緜也說文曰枲十絜也武彪切又目謬二音三,,下平43左
1044,幽,明幽平,武彪,,鷚,,天鸙鳥也又音虯,,下平43左
1044,幽,明幽平,武彪,,䋷,,縛也,,下平43左
1045,侵,清侵平,七林,,侵,,漸進也說文作㑴又姓三輔決錄有侵恭七林切七,,下平43左
1045,侵,清侵平,七林,,𢔀,,上同,漸進也說文作㑴又姓三輔決錄有侵恭七林切七,下平43左
1045,侵,清侵平,七林,,駸,,馬行疾也,,下平43左
1045,侵,清侵平,七林,,浸,,浸淫也又子鴆切,,下平43左
1045,侵,清侵平,七林,,䜷,,野生豆也,,下平43左
1045,侵,清侵平,七林,,𥍯,,錐也,,下平43左
1045,侵,清侵平,七林,,綅,,說文曰絳綫也詩曰貝冑朱綅又子心息廉二切,,下平43左
1046,侵,邪侵平,徐林,,尋,,長也又尋常六尺曰尋倍尋曰常山海經曰尋木長千里生河邊又姓晉有尋曾字子貢徐林切十六,,下平43左
1046,侵,邪侵平,徐林,,𢒫,,上同出說文,長也又尋常六尺曰尋倍尋曰常山海經曰尋木長千里生河邊又姓晉有尋曾字子貢徐林切十六,下平43左
1046,侵,邪侵平,徐林,,鐔,,劒鼻又姓漢有鐔顯又覃淫二音,,下平43左
1046,侵,邪侵平,徐林,,潯,,傍深又水涯也,,下平44右
1046,侵,邪侵平,徐林,,鱏,,魚名口在腹下又音淫,,下平44右
1046,侵,邪侵平,徐林,,樳,,木名似槐,,下平44右
1046,侵,邪侵平,徐林,,鄩,,地名在鞏又姓左傳有周大夫鄩肸,,下平44右
1046,侵,邪侵平,徐林,,𨼔,,小堆阜也,,下平44右
1046,侵,邪侵平,徐林,,𣎟,,姓也出纂文,,下平44右
1046,侵,邪侵平,徐林,,𩖣,,姓也姓苑云汝南人,,下平44右
1046,侵,邪侵平,徐林,,襑,,衣博大也,,下平44右
1046,侵,邪侵平,徐林,,枔,,木葉,,下平44右
1046,侵,邪侵平,徐林,,撏,,取也,,下平44右
1046,侵,邪侵平,徐林,,灊,,水名出巴郡又才心昨鹽二切,,下平44右
1046,侵,邪侵平,徐林,,鬵,,鼎大上小下又才心昨鹽二切,,下平44右
1046,侵,邪侵平,徐林,,𦅀,,續也,,下平44右
1047,侵,來侵平,力尋,,林,,林木爾雅曰野外謂之林說文曰平土有䕺木曰林又姓風俗通曰林放之後力尋切八,,下平44右
1047,侵,來侵平,力尋,,琳,,玉名,,下平44右
1047,侵,來侵平,力尋,,淋,,以水沃也,,下平44右
1047,侵,來侵平,力尋,,臨,,莅也大也監也又姓後趙錄有秦州刺史臨深也,,下平44右
1047,侵,來侵平,力尋,,痳,,痳病,,下平44右
1047,侵,來侵平,力尋,,箖,,箖箊竹名,,下平44右
1047,侵,來侵平,力尋,,瀶,,水出皃說文云谷也一曰寒也,,下平44右
1047,侵,來侵平,力尋,,霖,,久雨,,下平44右
1048,侵,徹侵平,丑林,,琛,,琛寶也丑林切七,,下平44右
1048,侵,徹侵平,丑林,,棽,,木枝長又林森二音,,下平44右
1048,侵,徹侵平,丑林,,䑣,,船行,,下平44右
1048,侵,徹侵平,丑林,,𥉨,𧡬,私出頭視也又丑鴆切,,下平44右
